alloc,,robots,,perm,,reason,,time
1,,[r2, r3, r1],,[5505825, 435, 1440812886],,probSuccessViolated,,12698
91,,[r2, r3, r1],,[861924364, 455, 1540083471],,probSuccessViolated,,11773976
91,,[r2, r3, r1],,[506552832, 294, 1646881333],,probSuccessViolated,,11776510
91,,[r2, r3, r1],,[189644595, 392, 293278303],,probSuccessViolated,,11779103
91,,[r2, r3, r1],,[134731458, 444, 1035046484],,probSuccessViolated,,11784176
91,,[r2, r3, r1],,[1365457282, 439, 1924810552],,probSuccessViolated,,11790885
91,,[r2, r3, r1],,[195373327, 551, 1448894257],,probSuccessViolated,,11793376
91,,[r2, r3, r1],,[371247025, 456, 1458287116],,probSuccessViolated,,11795974
91,,[r2, r3, r1],,[1036293155, 74, 830611076],,probSuccessViolated,,11800987
91,,[r2, r3, r1],,[1961461502, 193, 997531931],,probSuccessViolated,,11803458
91,,[r2, r3, r1],,[1191394037, 514, 1516173111],,probSuccessViolated,,11810989
91,,[r2, r3, r1],,[1279629959, 372, 619552940],,probSuccessViolated,,11813451
91,,[r2, r3, r1],,[1709211124, 166, 753468689],,probSuccessViolated,,11815982
91,,[r2, r3, r1],,[1607598168, 153, 1256654701],,probSuccessViolated,,11821102
91,,[r2, r3, r1],,[1559474516, 475, 1344508116],,probSuccessViolated,,11823753
91,,[r2, r3, r1],,[205518641, 288, 1329087466],,probSuccessViolated,,11830736
91,,[r2, r3, r1],,[565603606, 346, 348355764],,probSuccessViolated,,11833268
91,,[r2, r3, r1],,[1439205769, 30, 29969568],,probSuccessViolated,,11835855
91,,[r2, r3, r1],,[1176771151, 602, 1140938305],,probSuccessViolated,,11838387
91,,[r2, r3, r1],,[1479774502, 514, 1978053287],,probSuccessViolated,,11845825
91,,[r2, r3, r1],,[1946146893, 387, 746621929],,probSuccessViolated,,11850984
91,,[r2, r3, r1],,[442851214, 19, 686115746],,probSuccessViolated,,11853502
91,,[r2, r3, r1],,[526993127, 487, 1011740395],,probSuccessViolated,,11855853
91,,[r2, r3, r1],,[302687284, 637, 1153676873],,probSuccessViolated,,11858382
91,,[r2, r3, r1],,[419727040, 141, 23312364],,probSuccessViolated,,11860786
91,,[r2, r3, r1],,[953628190, 593, 1827168334],,probSuccessViolated,,11863196
91,,[r2, r3, r1],,[411360458, 213, 1822180155],,probSuccessViolated,,11865791
91,,[r2, r3, r1],,[52634636, 594, 624759556],,probSuccessViolated,,11876187
91,,[r2, r3, r1],,[961739728, 450, 1762099695],,probSuccessViolated,,11883832
91,,[r2, r3, r1],,[924400087, 546, 1268185922],,probSuccessViolated,,11886294
91,,[r2, r3, r1],,[1410778586, 598, 1206766610],,probSuccessViolated,,11891464
92,,[r2, r3, r1],,[858604442, 499, 749221357],,probSuccessViolated,,11893819
92,,[r2, r3, r1],,[115160894, 382, 1210418439],,probSuccessViolated,,11898844
92,,[r2, r3, r1],,[361222995, 409, 1828299670],,probSuccessViolated,,11901298
92,,[r2, r3, r1],,[809804969, 451, 685430777],,probSuccessViolated,,11903948
92,,[r2, r3, r1],,[517748512, 196, 790931875],,probSuccessViolated,,11909116
92,,[r2, r3, r1],,[606961798, 671, 438856807],,probSuccessViolated,,11911764
92,,[r2, r3, r1],,[1946676716, 552, 100719298],,probSuccessViolated,,11914223
92,,[r2, r3, r1],,[94583495, 605, 1595493413],,probSuccessViolated,,11919273
92,,[r2, r3, r1],,[690030483, 89, 1239451225],,probSuccessViolated,,11921932
92,,[r2, r3, r1],,[1897183347, 152, 1464721053],,probSuccessViolated,,11924603
92,,[r2, r3, r1],,[471917177, 593, 1660887421],,probSuccessViolated,,11927072
92,,[r2, r3, r1],,[1487999641, 469, 1315022013],,probSuccessViolated,,11937630
92,,[r2, r3, r1],,[1303358539, 130, 80987117],,probSuccessViolated,,11947484
92,,[r2, r3, r1],,[39744015, 42, 729473403],,probSuccessViolated,,11954941
92,,[r2, r3, r1],,[1264149310, 484, 1214668223],,probSuccessViolated,,11957539
92,,[r2, r3, r1],,[973166047, 392, 556370024],,probSuccessViolated,,11960132
92,,[r2, r3, r1],,[1038944139, 144, 1503963356],,probSuccessViolated,,11965216
92,,[r2, r3, r1],,[91028323, 685, 487235914],,probSuccessViolated,,11970017
92,,[r2, r3, r1],,[1081670174, 518, 1366153380],,probSuccessViolated,,11972704
92,,[r2, r3, r1],,[407382948, 11, 1688688829],,probSuccessViolated,,11976627
92,,[r2, r3, r1],,[515347533, 685, 1405505511],,probSuccessViolated,,11982232
92,,[r2, r3, r1],,[1475881953, 27, 271103242],,probSuccessViolated,,11985060
92,,[r2, r3, r1],,[852209832, 614, 1119965370],,probSuccessViolated,,11988594
92,,[r2, r3, r1],,[796255783, 700, 442408660],,probSuccessViolated,,11997271
92,,[r2, r3, r1],,[1417412726, 698, 995529678],,probSuccessViolated,,12004535
92,,[r2, r3, r1],,[1437278629, 509, 921405428],,probSuccessViolated,,12012437
92,,[r2, r3, r1],,[1632495427, 380, 1967844096],,probSuccessViolated,,12027112
93,,[r2, r3, r1],,[1395395901, 126, 1549898564],,probSuccessViolated,,12046582
93,,[r2, r3, r1],,[347223270, 459, 1943155841],,probSuccessViolated,,12049231
93,,[r2, r3, r1],,[660953769, 701, 839459177],,probSuccessViolated,,12051894
93,,[r2, r3, r1],,[964874418, 522, 1626212441],,probSuccessViolated,,12054620
93,,[r2, r3, r1],,[557814116, 273, 516280276],,probSuccessViolated,,12057173
93,,[r2, r3, r1],,[1293438013, 118, 761100671],,probSuccessViolated,,12062168
93,,[r2, r3, r1],,[1790013374, 493, 1658447826],,probSuccessViolated,,12072150
93,,[r2, r3, r1],,[350251465, 391, 396912228],,probSuccessViolated,,12074694
93,,[r2, r3, r1],,[315665561, 555, 1698495419],,probSuccessViolated,,12077287
93,,[r2, r3, r1],,[329591460, 187, 1348606223],,probSuccessViolated,,12079887
93,,[r2, r3, r1],,[1654846789, 308, 1269157],,probSuccessViolated,,12082800
93,,[r2, r3, r1],,[1660672346, 97, 1432380151],,probSuccessViolated,,12089702
93,,[r2, r3, r1],,[1352124875, 292, 1253618244],,probSuccessViolated,,12092549
93,,[r2, r3, r1],,[592134282, 298, 896563736],,probSuccessViolated,,12095111
93,,[r2, r3, r1],,[1114121511, 129, 870317812],,probSuccessViolated,,12097777
93,,[r2, r3, r1],,[65118187, 101, 1833843918],,probSuccessViolated,,12102508
93,,[r2, r3, r1],,[1580002968, 289, 101690527],,probSuccessViolated,,12107515
93,,[r2, r3, r1],,[554129795, 487, 1534085032],,probSuccessViolated,,12110106
93,,[r2, r3, r1],,[1813640532, 534, 777877974],,probSuccessViolated,,12112651
93,,[r2, r3, r1],,[1779522838, 284, 771149974],,probSuccessViolated,,12120163
93,,[r2, r3, r1],,[381664881, 17, 656360730],,probSuccessViolated,,12125533
93,,[r2, r3, r1],,[1375128626, 592, 645759877],,probSuccessViolated,,12128119
93,,[r2, r3, r1],,[178767893, 351, 1364706415],,probSuccessViolated,,12135619
93,,[r2, r3, r1],,[1653734468, 424, 1856064792],,probSuccessViolated,,12138016
93,,[r2, r3, r1],,[990101989, 627, 223129257],,probSuccessViolated,,12143075
93,,[r2, r3, r1],,[450117276, 127, 1921826870],,probSuccessViolated,,12148181
93,,[r2, r3, r1],,[1096390742, 159, 1796606756],,probSuccessViolated,,12155656
93,,[r2, r3, r1],,[261289806, 720, 1134869652],,probSuccessViolated,,12162759
94,,[r2, r3, r1],,[538544112, 468, 1396085968],,probSuccessViolated,,12164883
94,,[r2, r3, r1],,[1282905939, 653, 1031391848],,probSuccessViolated,,12167354
94,,[r2, r3, r1],,[1360708374, 476, 1540382733],,probSuccessViolated,,12169763
94,,[r2, r3, r1],,[1919716274, 668, 650073991],,probSuccessViolated,,12174839
94,,[r2, r3, r1],,[1306048675, 349, 652570516],,probSuccessViolated,,12177234
94,,[r2, r3, r1],,[1868360390, 175, 1726398911],,probSuccessViolated,,12182478
94,,[r2, r3, r1],,[683756402, 378, 1289338355],,probSuccessViolated,,12184925
94,,[r2, r3, r1],,[1510674175, 192, 667463270],,probSuccessViolated,,12187371
94,,[r2, r3, r1],,[674551614, 606, 2003138090],,probSuccessViolated,,12190316
94,,[r2, r3, r1],,[294719740, 144, 1198810085],,probSuccessViolated,,12193112
94,,[r2, r3, r1],,[865432846, 620, 1011357617],,probSuccessViolated,,12198615
94,,[r2, r3, r1],,[1630807933, 663, 1694423097],,probSuccessViolated,,12201921
94,,[r2, r3, r1],,[1400051503, 2, 162870533],,probSuccessViolated,,12210156
94,,[r2, r3, r1],,[747566656, 433, 1809487125],,probSuccessViolated,,12213083
94,,[r2, r3, r1],,[1674337633, 516, 1415191056],,noPlanSynthesised,,12217546
94,,[r2, r3, r1],,[969258673, 321, 552791182],,probSuccessViolated,,12228139
94,,[r2, r3, r1],,[1365624997, 132, 89641743],,probSuccessViolated,,12230733
94,,[r2, r3, r1],,[273131399, 444, 586089681],,probSuccessViolated,,12233413
94,,[r2, r3, r1],,[379346765, 85, 1873837719],,probSuccessViolated,,12238290
94,,[r2, r3, r1],,[1378332716, 502, 512589447],,probSuccessViolated,,12243618
94,,[r2, r3, r1],,[102079290, 128, 682533426],,probSuccessViolated,,12246342
94,,[r2, r3, r1],,[1178201164, 481, 369014316],,probSuccessViolated,,12252852
94,,[r2, r3, r1],,[1450548515, 539, 1424361885],,probSuccessViolated,,12255626
94,,[r2, r3, r1],,[1680590661, 198, 461592016],,probSuccessViolated,,12258241
94,,[r2, r3, r1],,[954717449, 631, 1939895184],,probSuccessViolated,,12267515
94,,[r2, r3, r1],,[626977507, 2, 910266168],,probSuccessViolated,,12269980
94,,[r2, r3, r1],,[1508993581, 432, 1477841905],,probSuccessViolated,,12272535
94,,[r2, r3, r1],,[1901530203, 175, 984903658],,probSuccessViolated,,12275239
94,,[r2, r3, r1],,[1287213893, 426, 94910757],,probSuccessViolated,,12277678
94,,[r2, r3, r1],,[253515945, 707, 1836663511],,probSuccessViolated,,12291766
94,,[r2, r3, r1],,[374715783, 707, 1259592438],,probSuccessViolated,,12297140
95,,[r2, r3, r1],,[839728372, 440, 910803293],,probSuccessViolated,,12302825
95,,[r2, r3, r1],,[340036865, 662, 1600949784],,probSuccessViolated,,12305402
95,,[r2, r3, r1],,[188500058, 523, 832648758],,probSuccessViolated,,12311394
95,,[r2, r3, r1],,[1864495458, 477, 1348224692],,probSuccessViolated,,12313614
95,,[r2, r3, r1],,[854248865, 701, 788794996],,probSuccessViolated,,12316208
95,,[r2, r3, r1],,[1671530591, 597, 1981984411],,probSuccessViolated,,12318816
95,,[r2, r3, r1],,[1782344032, 691, 258456710],,probSuccessViolated,,12326564
95,,[r2, r3, r1],,[415097812, 459, 729225660],,probSuccessViolated,,12329054
95,,[r2, r3, r1],,[858944797, 226, 1485697974],,probSuccessViolated,,12331733
95,,[r2, r3, r1],,[1306386526, 508, 1792925321],,probSuccessViolated,,12334313
95,,[r2, r3, r1],,[1659967484, 335, 1120042629],,probSuccessViolated,,12336858
95,,[r2, r3, r1],,[1922539080, 438, 1028004560],,probSuccessViolated,,12341924
95,,[r2, r3, r1],,[1100237196, 376, 1796228341],,probSuccessViolated,,12344574
95,,[r2, r3, r1],,[1813701021, 593, 636800792],,probSuccessViolated,,12349415
95,,[r2, r3, r1],,[483656888, 642, 1086572645],,probSuccessViolated,,12359600
95,,[r2, r3, r1],,[397989004, 206, 1414750181],,probSuccessViolated,,12362120
95,,[r2, r3, r1],,[1968524759, 166, 973802887],,probSuccessViolated,,12364726
95,,[r2, r3, r1],,[1863653827, 39, 997285115],,probSuccessViolated,,12367397
95,,[r2, r3, r1],,[1700114739, 73, 190262668],,probSuccessViolated,,12373204
95,,[r2, r3, r1],,[1341521606, 89, 228719444],,probSuccessViolated,,12375991
95,,[r2, r3, r1],,[652430013, 108, 854683629],,probSuccessViolated,,12383407
95,,[r2, r3, r1],,[729683778, 209, 411430277],,probSuccessViolated,,12391282
95,,[r2, r3, r1],,[184741058, 699, 877253899],,probSuccessViolated,,12397616
95,,[r2, r3, r1],,[517825505, 535, 104332426],,probSuccessViolated,,12400852
95,,[r2, r3, r1],,[986665656, 645, 551699721],,probSuccessViolated,,12404467
95,,[r2, r3, r1],,[443992874, 590, 1297744293],,probSuccessViolated,,12415194
95,,[r2, r3, r1],,[123939561, 368, 207156371],,probSuccessViolated,,12417715
95,,[r2, r3, r1],,[1510847259, 495, 181307533],,probSuccessViolated,,12420222
96,,[r2, r3, r1],,[1112555388, 628, 91491644],,probSuccessViolated,,12432925
96,,[r2, r3, r1],,[1201992739, 551, 553129554],,probSuccessViolated,,12438315
96,,[r2, r3, r1],,[509244667, 251, 1214150164],,probSuccessViolated,,12445822
96,,[r2, r3, r1],,[1578280320, 718, 326240270],,probSuccessViolated,,12448020
96,,[r2, r3, r1],,[1970353585, 115, 432751603],,probSuccessViolated,,12458243
96,,[r2, r3, r1],,[154080093, 130, 276328717],,probSuccessViolated,,12460784
96,,[r2, r3, r1],,[733394325, 531, 1056088675],,probSuccessViolated,,12463301
96,,[r2, r3, r1],,[1911770, 549, 1777832447],,probSuccessViolated,,12465811
96,,[r2, r3, r1],,[1113079693, 51, 317454325],,probSuccessViolated,,12468204
96,,[r2, r3, r1],,[575214897, 228, 420532677],,probSuccessViolated,,12480679
96,,[r2, r3, r1],,[866624949, 295, 1726033563],,probSuccessViolated,,12485694
96,,[r2, r3, r1],,[1520696961, 176, 1770305839],,probSuccessViolated,,12488202
96,,[r2, r3, r1],,[1361630235, 151, 1515336155],,probSuccessViolated,,12493377
96,,[r2, r3, r1],,[1892028890, 167, 1066710024],,probSuccessViolated,,12496014
96,,[r2, r3, r1],,[602600126, 85, 1902056523],,probSuccessViolated,,12498521
96,,[r2, r3, r1],,[187871518, 702, 959862136],,probSuccessViolated,,12501078
96,,[r2, r3, r1],,[666223737, 101, 617073036],,probSuccessViolated,,12506030
96,,[r2, r3, r1],,[1269471741, 439, 180853288],,probSuccessViolated,,12508576
96,,[r2, r3, r1],,[1378641260, 519, 1364370104],,probSuccessViolated,,12511145
96,,[r2, r3, r1],,[1939153993, 116, 1760000801],,probSuccessViolated,,12513598
96,,[r2, r3, r1],,[165092261, 715, 1007496224],,probSuccessViolated,,12516217
96,,[r2, r3, r1],,[1083921305, 126, 531843219],,probSuccessViolated,,12521065
96,,[r2, r3, r1],,[924663758, 319, 518621328],,probSuccessViolated,,12523402
96,,[r2, r3, r1],,[1779075635, 518, 1549099604],,probSuccessViolated,,12525841
96,,[r2, r3, r1],,[631884923, 174, 405910580],,probSuccessViolated,,12528531
96,,[r2, r3, r1],,[971231037, 90, 727215510],,probSuccessViolated,,12533494
96,,[r2, r3, r1],,[1543520338, 413, 1956912466],,probSuccessViolated,,12536095
96,,[r2, r3, r1],,[357308169, 340, 131196959],,probSuccessViolated,,12546222
96,,[r2, r3, r1],,[426678659, 342, 1677826464],,probSuccessViolated,,12548718
96,,[r2, r3, r1],,[860991624, 245, 1423328545],,probSuccessViolated,,12553754
97,,[r2, r3, r1],,[897228602, 633, 1288441863],,probSuccessViolated,,12563762
97,,[r2, r3, r1],,[944923440, 246, 59243860],,probSuccessViolated,,12566206
97,,[r2, r3, r1],,[1159841316, 263, 427673429],,probSuccessViolated,,12568706
97,,[r2, r3, r1],,[1379240445, 425, 1470404831],,probSuccessViolated,,12578908
97,,[r2, r3, r1],,[860527904, 465, 1926264642],,probSuccessViolated,,12581397
97,,[r2, r3, r1],,[162326465, 703, 1814661396],,probSuccessViolated,,12583903
97,,[r2, r3, r1],,[1308888250, 71, 1713858693],,probSuccessViolated,,12586481
97,,[r2, r3, r1],,[211560463, 99, 1057465292],,probSuccessViolated,,12592926
97,,[r2, r3, r1],,[1412277378, 468, 1230104278],,probSuccessViolated,,12595890
97,,[r2, r3, r1],,[1245935571, 628, 703385551],,probSuccessViolated,,12598723
97,,[r2, r3, r1],,[663391125, 193, 1277806900],,probSuccessViolated,,12608917
97,,[r2, r3, r1],,[1855234904, 499, 1410835355],,probSuccessViolated,,12614042
97,,[r2, r3, r1],,[74951343, 228, 1479440146],,probSuccessViolated,,12616560
97,,[r2, r3, r1],,[1645824790, 102, 1567055188],,probSuccessViolated,,12618920
97,,[r2, r3, r1],,[351472279, 297, 1207897131],,probSuccessViolated,,12621436
97,,[r2, r3, r1],,[145738010, 528, 1792535320],,probSuccessViolated,,12629061
97,,[r2, r3, r1],,[1051612376, 283, 927031779],,probSuccessViolated,,12631643
97,,[r2, r3, r1],,[74036240, 574, 1761299600],,probSuccessViolated,,12634199
97,,[r2, r3, r1],,[244074187, 688, 210115731],,probSuccessViolated,,12642184
97,,[r2, r3, r1],,[258970657, 64, 1573518995],,probSuccessViolated,,12649837
97,,[r2, r3, r1],,[1321418592, 329, 926856316],,probSuccessViolated,,12653310
97,,[r2, r3, r1],,[33741880, 640, 1693306055],,probSuccessViolated,,12663676
97,,[r2, r3, r1],,[195926307, 305, 471268671],,probSuccessViolated,,12668867
97,,[r2, r3, r1],,[1748277297, 325, 23322375],,probSuccessViolated,,12671192
97,,[r2, r3, r1],,[967951699, 459, 1336180089],,probSuccessViolated,,12680392
97,,[r2, r3, r1],,[1145307097, 689, 807703964],,probSuccessViolated,,12687297
98,,[r2, r3, r1],,[1091021994, 74, 1576822802],,probSuccessViolated,,12692832
98,,[r2, r3, r1],,[1882874086, 571, 441929684],,probSuccessViolated,,12695630
98,,[r2, r3, r1],,[1691629610, 142, 604038653],,probSuccessViolated,,12703598
98,,[r2, r3, r1],,[942490696, 364, 1768474077],,probSuccessViolated,,12711492
98,,[r2, r3, r1],,[784736207, 78, 1369550459],,probSuccessViolated,,12716591
98,,[r2, r3, r1],,[1247613377, 546, 461990925],,probSuccessViolated,,12719137
98,,[r2, r3, r1],,[1527780856, 65, 1138999783],,probSuccessViolated,,12726899
98,,[r2, r3, r1],,[472408478, 566, 1858520643],,probSuccessViolated,,12734549
98,,[r2, r3, r1],,[75463968, 334, 140308047],,probSuccessViolated,,12750015
98,,[r2, r3, r1],,[696525372, 296, 1313505930],,probSuccessViolated,,12752561
98,,[r2, r3, r1],,[475941480, 692, 36111991],,probSuccessViolated,,12767566
98,,[r2, r3, r1],,[1859220144, 26, 1104856318],,probSuccessViolated,,12770147
98,,[r2, r3, r1],,[359020555, 173, 667527318],,probSuccessViolated,,12775238
98,,[r2, r3, r1],,[1308905102, 18, 1730972942],,probSuccessViolated,,12777574
98,,[r2, r3, r1],,[1263635820, 115, 1588027807],,probSuccessViolated,,12782381
98,,[r2, r3, r1],,[943293630, 289, 998656285],,probSuccessViolated,,12784981
98,,[r2, r3, r1],,[116224541, 429, 1250113136],,probSuccessViolated,,12790131
98,,[r2, r3, r1],,[282334340, 552, 1260947009],,probSuccessViolated,,12807668
98,,[r2, r3, r1],,[1513936574, 265, 1295868892],,probSuccessViolated,,12810263
98,,[r2, r3, r1],,[350499375, 15, 1456036544],,probSuccessViolated,,12812780
99,,[r2, r3, r1],,[494089550, 547, 525086799],,probSuccessViolated,,12820201
99,,[r2, r3, r1],,[900893043, 587, 706886513],,probSuccessViolated,,12825439
99,,[r2, r3, r1],,[541046154, 571, 122929331],,probSuccessViolated,,12827844
99,,[r2, r3, r1],,[126237279, 534, 262297261],,probSuccessViolated,,12830365
99,,[r2, r3, r1],,[1801864290, 365, 639197886],,probSuccessViolated,,12832894
99,,[r2, r3, r1],,[1094378032, 354, 997395845],,probSuccessViolated,,12835502
99,,[r2, r3, r1],,[555181615, 251, 10675384],,probSuccessViolated,,12837846
99,,[r2, r3, r1],,[756312523, 496, 1554690975],,noPlanSynthesised,,12844402
99,,[r2, r3, r1],,[1546234461, 26, 1904161584],,probSuccessViolated,,12849236
99,,[r2, r3, r1],,[1309351199, 581, 364969762],,probSuccessViolated,,12858299
99,,[r2, r3, r1],,[896485019, 56, 236088910],,probSuccessViolated,,12860668
99,,[r2, r3, r1],,[1768340590, 656, 21725571],,probSuccessViolated,,12863223
99,,[r2, r3, r1],,[1958792605, 435, 1842578881],,probSuccessViolated,,12871002
99,,[r2, r3, r1],,[1352402546, 157, 1046668671],,probSuccessViolated,,12876095
99,,[r2, r3, r1],,[1507493502, 38, 987452802],,probSuccessViolated,,12878610
99,,[r2, r3, r1],,[589596001, 225, 1143224086],,probSuccessViolated,,12881127
99,,[r2, r3, r1],,[14871961, 90, 1294102108],,probSuccessViolated,,12883628
99,,[r2, r3, r1],,[821926045, 697, 1576141131],,probSuccessViolated,,12897138
99,,[r2, r3, r1],,[511424737, 627, 764523401],,probSuccessViolated,,12899559
99,,[r2, r3, r1],,[1775127560, 325, 809700764],,probSuccessViolated,,12909534
99,,[r2, r3, r1],,[59813266, 152, 1034382914],,probSuccessViolated,,12912051
99,,[r2, r3, r1],,[1539944400, 20, 1037435710],,probSuccessViolated,,12914576
99,,[r2, r3, r1],,[856264392, 183, 268547291],,probSuccessViolated,,12918935
99,,[r2, r3, r1],,[245447052, 220, 977673903],,probSuccessViolated,,12921401
99,,[r2, r3, r1],,[1397393076, 172, 452531631],,probSuccessViolated,,12926712
99,,[r2, r3, r1],,[145174931, 378, 759668302],,probSuccessViolated,,12929253
99,,[r2, r3, r1],,[752999793, 295, 1082404307],,probSuccessViolated,,12934291
99,,[r2, r3, r1],,[1127341531, 285, 407489],,probSuccessViolated,,12939402
99,,[r2, r3, r1],,[1805706078, 704, 624327433],,probSuccessViolated,,12941781
100,,[r2, r3, r1],,[1139445772, 303, 168162820],,probSuccessViolated,,12944345
100,,[r2, r3, r1],,[1864157182, 667, 877178155],,probSuccessViolated,,12946813
100,,[r2, r3, r1],,[203892795, 602, 1618702883],,probSuccessViolated,,12951107
100,,[r2, r3, r1],,[15118058, 38, 1472532756],,probSuccessViolated,,12953968
100,,[r2, r3, r1],,[851419348, 459, 644485039],,probSuccessViolated,,12956553
100,,[r2, r3, r1],,[1322954477, 315, 129432458],,probSuccessViolated,,12961415
100,,[r2, r3, r1],,[511863544, 99, 519861166],,probSuccessViolated,,12963932
